client_id,full_name,age,gender,marital_status,region,education_level,employment_years
1087,Client_1087,57,male,divorced,Namangan,bachelor,9
1088,Client_1088,41,male,married,Namangan,high_school,15
1089,Client_1089,46,female,single,Bukhara,master,3
1090,Client_1090,56,female,divorced,Andijan,master,21
1091,Client_1091,43,female,married,Bukhara,bachelor,12
1092,Client_1092,21,female,married,Andijan,high_school,15
1093,Client_1093,60,female,divorced,Andijan,master,28
1094,Client_1094,35,female,divorced,Bukhara,bachelor,5
1095,Client_1095,41,male,widowed,Tashkent,master,25
1096,Client_1096,29,male,single,Namangan,bachelor,10
1097,Client_1097,29,female,single,Andijan,high_school,23
1098,Client_1098,30,male,widowed,Andijan,master,28
1099,Client_1099,46,female,married,Tashkent,high_school,2
1100,Client_1100,61,male,divorced,Samarkand,high_school,9
1101,Client_1101,55,male,divorced,Tashkent,bachelor,0
1102,Client_1102,45,male,divorced,Tashkent,bachelor,25
1103,Client_1103,46,female,married,Andijan,high_school,11
1104,Client_1104,31,male,divorced,Namangan,master,13
1105,Client_1105,58,female,divorced,Tashkent,high_school,24
1106,Client_1106,22,male,widowed,Samarkand,bachelor,7
1107,Client_1107,27,male,married,Bukhara,master,3
1108,Client_1108,38,male,single,Tashkent,high_school,27
1109,Client_1109,47,male,widowed,Tashkent,high_school,6
1110,Client_1110,54,male,widowed,Samarkand,high_school,9
1111,Client_1111,47,female,single,Namangan,phd,1
1112,Client_1112,37,female,widowed,Tashkent,high_school,25
1113,Client_1113,63,male,married,Tashkent,high_school,13
1114,Client_1114,64,male,divorced,Namangan,bachelor,15
1115,Client_1115,44,male,married,Samarkand,bachelor,16
1116,Client_1116,45,male,single,Tashkent,high_school,21
1117,Client_1117,27,female,single,Namangan,bachelor,3
1118,Client_1118,26,male,widowed,Tashkent,high_school,18
1119,Client_1119,44,female,married,Bukhara,phd,1
1120,Client_1120,53,male,married,Andijan,high_school,8
1121,Client_1121,49,female,single,Bukhara,high_school,18
1122,Client_1122,63,male,married,Tashkent,bachelor,15
1123,Client_1123,42,male,single,Samarkand,high_school,24
1124,Client_1124,46,female,married,Andijan,bachelor,17
1125,Client_1125,48,male,married,Bukhara,high_school,22
1126,Client_1126,41,male,married,Namangan,high_school,20
1127,Client_1127,27,male,single,Samarkand,bachelor,10
1128,Client_1128,37,female,widowed,Bukhara,bachelor,3
1129,Client_1129,40,male,married,Namangan,bachelor,24
1130,Client_1130,61,male,single,Tashkent,high_school,31
1131,Client_1131,40,female,single,Namangan,high_school,29
1132,Client_1132,42,female,married,Bukhara,high_school,25
1133,Client_1133,48,female,married,Bukhara,high_school,33
1134,Client_1134,60,male,widowed,Tashkent,bachelor,8
1135,Client_1135,27,male,single,Namangan,master,11
1136,Client_1136,21,male,single,Namangan,high_school,1
1137,Client_1137,52,female,divorced,Tashkent,high_school,4
1138,Client_1138,33,male,single,Namangan,high_school,4
1139,Client_1139,50,male,widowed,Tashkent,high_school,21
1140,Client_1140,43,female,divorced,Samarkand,high_school,4
1141,Client_1141,39,female,divorced,Bukhara,master,3
1142,Client_1142,52,female,divorced,Samarkand,bachelor,8
1143,Client_1143,50,female,married,Andijan,phd,28
1144,Client_1144,49,female,married,Andijan,master,21
1145,Client_1145,49,male,single,Andijan,bachelor,26
1146,Client_1146,50,female,divorced,Tashkent,bachelor,9
1147,Client_1147,36,male,widowed,Namangan,high_school,15
1148,Client_1148,60,male,married,Samarkand,bachelor,9
1149,Client_1149,39,female,widowed,Samarkand,master,5
1150,Client_1150,38,female,widowed,Samarkand,high_school,4
1151,Client_1151,21,female,married,Samarkand,master,5
1152,Client_1152,34,male,married,Andijan,high_school,24
1153,Client_1153,22,female,married,Samarkand,master,3
1154,Client_1154,48,female,married,Namangan,master,31
1155,Client_1155,50,female,divorced,Andijan,bachelor,34
1156,Client_1156,58,female,divorced,Samarkand,bachelor,9
1157,Client_1157,24,female,divorced,Tashkent,bachelor,33
1158,Client_1158,21,male,divorced,Bukhara,master,5
1159,Client_1159,28,male,single,Bukhara,phd,15
1160,Client_1160,49,male,divorced,Bukhara,master,18
1161,Client_1161,59,female,married,Andijan,bachelor,33
1162,Client_1162,23,female,widowed,Samarkand,bachelor,24
1163,Client_1163,52,female,divorced,Andijan,master,30
1164,Client_1164,30,male,single,Namangan,bachelor,16
1165,Client_1165,30,female,married,Tashkent,master,29
1166,Client_1166,39,female,widowed,Tashkent,bachelor,30
1167,Client_1167,54,female,widowed,Bukhara,high_school,18
1168,Client_1168,53,male,divorced,Bukhara,high_school,34
1169,Client_1169,43,female,widowed,Bukhara,bachelor,28
1170,Client_1170,48,male,divorced,Samarkand,high_school,0
1171,Client_1171,52,female,divorced,Namangan,high_school,3
1172,Client_1172,27,male,married,Namangan,bachelor,27
1173,Client_1173,49,male,married,Namangan,high_school,17
1174,Client_1174,28,male,single,Namangan,high_school,25
1175,Client_1175,21,female,married,Bukhara,bachelor,18
1176,Client_1176,23,female,married,Tashkent,phd,5
1177,Client_1177,44,male,divorced,Bukhara,bachelor,0
1178,Client_1178,43,male,married,Namangan,phd,7
1179,Client_1179,28,female,divorced,Bukhara,bachelor,32
1180,Client_1180,57,female,divorced,Namangan,high_school,20
1181,Client_1181,23,male,married,Andijan,bachelor,23
1182,Client_1182,53,female,single,Tashkent,bachelor,24
1183,Client_1183,48,female,single,Andijan,high_school,18
1184,Client_1184,28,female,widowed,Samarkand,high_school,28
1185,Client_1185,54,female,widowed,Bukhara,bachelor,9
1186,Client_1186,55,male,married,Samarkand,high_school,11
1187,Client_1187,52,female,single,Bukhara,bachelor,32
1188,Client_1188,44,female,divorced,Andijan,high_school,6
1189,Client_1189,34,male,widowed,Namangan,bachelor,16
1190,Client_1190,52,male,divorced,Namangan,bachelor,9
1191,Client_1191,63,female,widowed,Bukhara,high_school,30
1192,Client_1192,36,female,married,Namangan,high_school,5
1193,Client_1193,24,female,single,Andijan,bachelor,16
1194,Client_1194,57,female,widowed,Namangan,master,17
1195,Client_1195,41,male,single,Andijan,master,25
1196,Client_1196,34,male,divorced,Samarkand,bachelor,15
1197,Client_1197,51,male,married,Andijan,bachelor,7
1198,Client_1198,38,female,single,Tashkent,high_school,23
1199,Client_1199,27,female,married,Tashkent,high_school,12
1200,Client_1200,30,female,single,Tashkent,high_school,28
1201,Client_1201,27,female,divorced,Bukhara,bachelor,31
1202,Client_1202,53,male,divorced,Bukhara,high_school,23
1203,Client_1203,43,male,married,Bukhara,high_school,15
1204,Client_1204,41,female,divorced,Andijan,bachelor,10
1205,Client_1205,39,male,widowed,Bukhara,bachelor,31
1206,Client_1206,39,female,single,Samarkand,high_school,5
1207,Client_1207,56,female,divorced,Tashkent,high_school,34
1208,Client_1208,49,male,widowed,Andijan,bachelor,32
1209,Client_1209,38,female,married,Tashkent,bachelor,17
1210,Client_1210,22,female,widowed,Bukhara,bachelor,12
1211,Client_1211,21,male,married,Andijan,high_school,9
1212,Client_1212,25,female,married,Namangan,bachelor,25
1213,Client_1213,40,female,single,Samarkand,master,16
1214,Client_1214,31,male,single,Bukhara,high_school,0
1215,Client_1215,62,female,widowed,Bukhara,phd,24
1216,Client_1216,22,male,single,Samarkand,high_school,33
1217,Client_1217,23,female,single,Samarkand,high_school,9
1218,Client_1218,43,male,single,Namangan,bachelor,19
1219,Client_1219,32,male,widowed,Bukhara,high_school,6
1220,Client_1220,40,male,divorced,Bukhara,high_school,15
1221,Client_1221,25,female,single,Tashkent,bachelor,28
1222,Client_1222,57,male,single,Andijan,master,11
1223,Client_1223,58,male,widowed,Andijan,master,16
1224,Client_1224,50,male,divorced,Tashkent,bachelor,19
1225,Client_1225,29,male,single,Andijan,high_school,25
1226,Client_1226,54,male,married,Samarkand,bachelor,18
1227,Client_1227,64,female,widowed,Andijan,bachelor,11
1228,Client_1228,55,female,single,Andijan,master,20
1229,Client_1229,42,female,single,Tashkent,master,33
1230,Client_1230,64,female,married,Namangan,master,6
1231,Client_1231,44,female,married,Andijan,bachelor,34
1232,Client_1232,37,female,widowed,Andijan,bachelor,14
1233,Client_1233,30,female,widowed,Namangan,high_school,0
1234,Client_1234,50,male,married,Tashkent,phd,25
1235,Client_1235,43,female,widowed,Namangan,high_school,34
1236,Client_1236,52,male,married,Tashkent,high_school,24
1237,Client_1237,37,male,single,Samarkand,high_school,14
1238,Client_1238,37,female,married,Tashkent,master,21
1239,Client_1239,34,male,married,Samarkand,bachelor,5
1240,Client_1240,29,male,divorced,Samarkand,bachelor,14
1241,Client_1241,60,male,married,Tashkent,phd,23
1242,Client_1242,22,male,married,Bukhara,master,20
1243,Client_1243,45,female,divorced,Tashkent,high_school,6
1244,Client_1244,59,female,widowed,Andijan,high_school,28
1245,Client_1245,29,female,divorced,Andijan,master,31
1246,Client_1246,42,female,single,Bukhara,master,31
1247,Client_1247,63,female,divorced,Samarkand,bachelor,4
1248,Client_1248,24,female,single,Bukhara,bachelor,3
1249,Client_1249,46,female,widowed,Andijan,high_school,21
1250,Client_1250,49,female,divorced,Bukhara,master,17
1251,Client_1251,54,female,divorced,Tashkent,bachelor,34
1252,Client_1252,43,female,widowed,Bukhara,bachelor,16
1253,Client_1253,57,male,single,Samarkand,high_school,23
1254,Client_1254,31,female,divorced,Tashkent,master,1
1255,Client_1255,26,male,single,Namangan,bachelor,12
1256,Client_1256,38,male,divorced,Andijan,high_school,14
1257,Client_1257,41,male,married,Andijan,bachelor,4
1258,Client_1258,62,male,divorced,Bukhara,bachelor,2
1259,Client_1259,56,female,widowed,Tashkent,bachelor,2
1260,Client_1260,61,male,widowed,Namangan,bachelor,34
1261,Client_1261,58,female,single,Tashkent,bachelor,22
1262,Client_1262,54,female,divorced,Andijan,master,27
1263,Client_1263,37,male,single,Tashkent,high_school,29
1264,Client_1264,57,female,single,Namangan,high_school,17
1265,Client_1265,45,male,married,Bukhara,high_school,32
1266,Client_1266,58,male,married,Samarkand,bachelor,25
1267,Client_1267,32,female,widowed,Tashkent,bachelor,16
1268,Client_1268,43,female,single,Samarkand,master,6
1269,Client_1269,62,male,widowed,Andijan,bachelor,7
1270,Client_1270,42,female,divorced,Bukhara,bachelor,30
1271,Client_1271,41,female,single,Bukhara,phd,11
1272,Client_1272,47,female,single,Tashkent,high_school,30
1273,Client_1273,51,male,divorced,Bukhara,master,18
1274,Client_1274,26,male,divorced,Tashkent,bachelor,9
1275,Client_1275,47,female,widowed,Tashkent,bachelor,11
1276,Client_1276,60,female,widowed,Samarkand,bachelor,19
1277,Client_1277,54,female,divorced,Bukhara,bachelor,6
1278,Client_1278,32,female,widowed,Tashkent,high_school,13
1279,Client_1279,27,female,divorced,Samarkand,bachelor,10
1280,Client_1280,30,male,single,Namangan,bachelor,6
1281,Client_1281,37,female,single,Samarkand,master,28
1282,Client_1282,46,male,married,Samarkand,bachelor,9
1283,Client_1283,41,female,single,Tashkent,master,28
1284,Client_1284,48,male,divorced,Andijan,bachelor,8
1285,Client_1285,22,female,widowed,Andijan,bachelor,9
1286,Client_1286,63,male,married,Andijan,master,18
1287,Client_1287,21,female,widowed,Samarkand,bachelor,30
1288,Client_1288,56,male,divorced,Tashkent,phd,16
1289,Client_1289,46,male,single,Bukhara,bachelor,8
1290,Client_1290,49,male,married,Samarkand,bachelor,32
1291,Client_1291,41,male,divorced,Samarkand,high_school,33
1292,Client_1292,31,male,married,Tashkent,bachelor,23
1293,Client_1293,60,male,married,Namangan,high_school,8
1294,Client_1294,31,female,single,Samarkand,bachelor,6
1295,Client_1295,56,male,divorced,Namangan,high_school,15
1296,Client_1296,59,female,widowed,Namangan,high_school,18
1297,Client_1297,60,female,married,Andijan,high_school,5
1298,Client_1298,55,female,married,Tashkent,high_school,10
1299,Client_1299,54,female,widowed,Namangan,high_school,11
1300,Client_1300,44,female,divorced,Tashkent,master,12
1301,Client_1301,42,male,married,Andijan,master,11
1302,Client_1302,25,male,married,Tashkent,bachelor,20
1303,Client_1303,53,male,married,Samarkand,master,9
1304,Client_1304,56,female,divorced,Namangan,high_school,19
1305,Client_1305,40,male,divorced,Tashkent,master,27
1306,Client_1306,39,male,widowed,Bukhara,high_school,23
1307,Client_1307,55,male,divorced,Tashkent,high_school,4
1308,Client_1308,63,male,divorced,Namangan,bachelor,11
1309,Client_1309,37,male,single,Andijan,high_school,34
1310,Client_1310,63,female,widowed,Andijan,bachelor,1
1311,Client_1311,54,male,married,Namangan,high_school,8
1312,Client_1312,29,female,divorced,Samarkand,master,21
1313,Client_1313,46,female,married,Samarkand,bachelor,4
1314,Client_1314,22,female,married,Andijan,high_school,11
1315,Client_1315,29,female,single,Andijan,bachelor,0
1316,Client_1316,29,female,divorced,Namangan,high_school,21
1317,Client_1317,60,male,widowed,Samarkand,bachelor,18
1318,Client_1318,37,male,divorced,Andijan,high_school,15
1319,Client_1319,21,male,married,Samarkand,bachelor,30
1320,Client_1320,45,female,widowed,Andijan,bachelor,2
1321,Client_1321,63,male,divorced,Tashkent,high_school,22
1322,Client_1322,60,male,married,Bukhara,phd,17
1323,Client_1323,62,female,married,Tashkent,master,25
1324,Client_1324,45,female,single,Andijan,bachelor,12
1325,Client_1325,59,female,single,Bukhara,bachelor,17
1326,Client_1326,55,female,single,Bukhara,high_school,2
1327,Client_1327,23,male,married,Andijan,bachelor,22
1328,Client_1328,57,female,divorced,Andijan,high_school,2
1329,Client_1329,64,female,single,Samarkand,high_school,24
1330,Client_1330,64,male,divorced,Andijan,phd,26
1331,Client_1331,50,male,single,Namangan,bachelor,26
1332,Client_1332,58,female,widowed,Andijan,bachelor,24
1333,Client_1333,54,male,widowed,Namangan,high_school,23
1334,Client_1334,32,female,single,Andijan,bachelor,7
1335,Client_1335,39,female,married,Samarkand,high_school,8
1336,Client_1336,57,male,single,Namangan,high_school,29
1337,Client_1337,64,male,single,Tashkent,high_school,18
1338,Client_1338,37,female,married,Namangan,bachelor,15
1339,Client_1339,30,female,widowed,Samarkand,bachelor,23
1340,Client_1340,32,female,divorced,Namangan,high_school,20
1341,Client_1341,36,male,single,Andijan,bachelor,5
1342,Client_1342,44,female,married,Andijan,high_school,4
1343,Client_1343,39,female,single,Samarkand,bachelor,13
1344,Client_1344,28,female,married,Bukhara,phd,3
1345,Client_1345,51,female,divorced,Andijan,bachelor,7
1346,Client_1346,41,female,divorced,Tashkent,master,23
1347,Client_1347,37,male,widowed,Samarkand,master,10
1348,Client_1348,43,female,married,Namangan,bachelor,16
1349,Client_1349,57,female,married,Namangan,bachelor,20
1350,Client_1350,36,female,widowed,Tashkent,master,25
1351,Client_1351,26,female,widowed,Andijan,high_school,26
1352,Client_1352,28,male,married,Samarkand,high_school,15
1353,Client_1353,45,male,widowed,Tashkent,master,25
1354,Client_1354,38,male,divorced,Andijan,bachelor,32
1355,Client_1355,45,female,single,Samarkand,high_school,30
1356,Client_1356,32,female,divorced,Namangan,bachelor,5
1357,Client_1357,35,male,widowed,Samarkand,master,7
1358,Client_1358,46,male,married,Bukhara,bachelor,6
1359,Client_1359,61,male,married,Samarkand,bachelor,33
1360,Client_1360,46,female,divorced,Bukhara,master,13
1361,Client_1361,52,female,married,Samarkand,bachelor,15
1362,Client_1362,30,male,widowed,Bukhara,bachelor,8
1363,Client_1363,36,male,divorced,Namangan,bachelor,9
1364,Client_1364,27,male,married,Andijan,bachelor,16
1365,Client_1365,37,female,single,Bukhara,bachelor,11
1366,Client_1366,43,female,single,Bukhara,high_school,5
1367,Client_1367,46,female,widowed,Namangan,bachelor,18
1368,Client_1368,41,male,married,Bukhara,phd,28
1369,Client_1369,42,male,widowed,Tashkent,high_school,5
1370,Client_1370,27,female,divorced,Namangan,high_school,24
1371,Client_1371,34,male,single,Tashkent,bachelor,23
1372,Client_1372,35,female,divorced,Namangan,master,24
1373,Client_1373,27,male,married,Bukhara,high_school,15
1374,Client_1374,29,male,widowed,Tashkent,high_school,15
1375,Client_1375,28,male,widowed,Bukhara,high_school,5
1376,Client_1376,43,male,widowed,Namangan,bachelor,20
1377,Client_1377,49,female,divorced,Bukhara,high_school,3
1378,Client_1378,38,male,single,Tashkent,high_school,33
1379,Client_1379,51,female,divorced,Tashkent,bachelor,27
1380,Client_1380,50,female,divorced,Bukhara,master,27
1381,Client_1381,59,female,married,Samarkand,bachelor,16
1382,Client_1382,55,male,married,Namangan,high_school,13
1383,Client_1383,38,female,married,Namangan,bachelor,6
1384,Client_1384,62,female,single,Bukhara,phd,21
1385,Client_1385,59,female,single,Samarkand,bachelor,0
1386,Client_1386,37,male,married,Tashkent,phd,28
1387,Client_1387,34,male,married,Andijan,master,30
1388,Client_1388,51,female,single,Andijan,high_school,29
1389,Client_1389,44,male,widowed,Bukhara,bachelor,14
1390,Client_1390,55,female,single,Samarkand,high_school,17
1391,Client_1391,64,female,single,Samarkand,bachelor,34
1392,Client_1392,54,male,single,Namangan,high_school,29
1393,Client_1393,23,female,married,Tashkent,high_school,33
1394,Client_1394,57,male,widowed,Samarkand,master,10
1395,Client_1395,63,male,single,Andijan,high_school,26
1396,Client_1396,60,female,married,Tashkent,master,23
1397,Client_1397,46,male,divorced,Tashkent,high_school,34
1398,Client_1398,43,male,divorced,Bukhara,high_school,7
1399,Client_1399,64,female,single,Samarkand,master,17
1400,Client_1400,59,female,divorced,Bukhara,bachelor,12
1401,Client_1401,35,male,widowed,Samarkand,bachelor,23
1402,Client_1402,24,male,divorced,Namangan,high_school,22
1403,Client_1403,49,female,divorced,Bukhara,bachelor,11
1404,Client_1404,42,male,widowed,Bukhara,bachelor,29
1405,Client_1405,45,male,single,Andijan,bachelor,30
1406,Client_1406,33,male,single,Bukhara,bachelor,27
1407,Client_1407,38,male,widowed,Samarkand,phd,21
1408,Client_1408,53,male,widowed,Andijan,bachelor,27
1409,Client_1409,36,male,widowed,Bukhara,master,12
1410,Client_1410,62,male,divorced,Bukhara,bachelor,24
1411,Client_1411,64,female,widowed,Namangan,bachelor,6
1412,Client_1412,22,female,married,Bukhara,high_school,5
1413,Client_1413,55,female,divorced,Tashkent,high_school,23
1414,Client_1414,62,female,single,Andijan,master,18
1415,Client_1415,54,female,single,Tashkent,high_school,18
1416,Client_1416,50,male,single,Andijan,high_school,8
1417,Client_1417,33,male,divorced,Namangan,high_school,28
1418,Client_1418,33,male,married,Bukhara,high_school,23
1419,Client_1419,38,male,widowed,Bukhara,master,4
1420,Client_1420,52,female,widowed,Bukhara,master,25
1421,Client_1421,52,male,single,Andijan,bachelor,13
1422,Client_1422,55,male,single,Bukhara,high_school,28
1423,Client_1423,59,female,divorced,Tashkent,bachelor,5
1424,Client_1424,49,male,married,Bukhara,bachelor,6
1425,Client_1425,49,male,widowed,Namangan,phd,17
1426,Client_1426,64,female,divorced,Tashkent,bachelor,22
1427,Client_1427,36,male,widowed,Bukhara,high_school,0
1428,Client_1428,64,male,single,Bukhara,bachelor,3
1429,Client_1429,30,male,widowed,Samarkand,phd,34
1430,Client_1430,50,male,married,Andijan,bachelor,22
1431,Client_1431,45,male,married,Tashkent,bachelor,26
1432,Client_1432,59,female,single,Samarkand,high_school,25
1433,Client_1433,40,female,married,Namangan,bachelor,7
1434,Client_1434,25,female,married,Andijan,master,15
1435,Client_1435,21,female,divorced,Tashkent,high_school,2
1436,Client_1436,50,female,widowed,Bukhara,bachelor,31
1437,Client_1437,23,female,single,Tashkent,high_school,4
1438,Client_1438,34,male,single,Bukhara,high_school,19
1439,Client_1439,50,female,single,Andijan,high_school,13
1440,Client_1440,24,female,single,Bukhara,high_school,31
1441,Client_1441,38,male,single,Namangan,bachelor,25
1442,Client_1442,57,male,married,Bukhara,high_school,5
1443,Client_1443,45,female,divorced,Namangan,high_school,4
1444,Client_1444,21,male,single,Andijan,master,12
1445,Client_1445,35,female,divorced,Andijan,bachelor,31
1446,Client_1446,29,male,divorced,Tashkent,bachelor,15
1447,Client_1447,35,female,married,Namangan,bachelor,0
1448,Client_1448,44,male,single,Namangan,bachelor,12
1449,Client_1449,24,male,married,Samarkand,high_school,10
1450,Client_1450,32,female,single,Samarkand,master,7
1451,Client_1451,57,female,married,Samarkand,high_school,24
1452,Client_1452,57,female,divorced,Bukhara,bachelor,31
1453,Client_1453,63,female,single,Samarkand,high_school,23
1454,Client_1454,26,female,widowed,Namangan,bachelor,27
1455,Client_1455,59,male,divorced,Bukhara,bachelor,13
1456,Client_1456,44,female,widowed,Andijan,bachelor,2
1457,Client_1457,31,female,divorced,Tashkent,high_school,26
1458,Client_1458,33,male,married,Samarkand,bachelor,19
1459,Client_1459,54,male,single,Andijan,phd,14
1460,Client_1460,45,female,divorced,Namangan,master,26
1461,Client_1461,27,male,married,Tashkent,high_school,27
1462,Client_1462,24,male,single,Andijan,high_school,24
1463,Client_1463,28,female,single,Tashkent,master,32
1464,Client_1464,40,male,divorced,Samarkand,bachelor,13
1465,Client_1465,49,male,single,Namangan,bachelor,7
1466,Client_1466,30,female,divorced,Tashkent,master,13
1467,Client_1467,63,female,single,Andijan,master,0
1468,Client_1468,54,male,widowed,Samarkand,bachelor,15
1469,Client_1469,46,male,married,Samarkand,bachelor,17
1470,Client_1470,61,female,widowed,Andijan,high_school,6
1471,Client_1471,23,male,divorced,Andijan,bachelor,14
1472,Client_1472,26,male,widowed,Tashkent,high_school,23
1473,Client_1473,25,male,divorced,Bukhara,high_school,12
1474,Client_1474,25,female,single,Samarkand,high_school,8
1475,Client_1475,43,male,single,Tashkent,high_school,14
1476,Client_1476,29,male,divorced,Andijan,bachelor,34
1477,Client_1477,55,female,widowed,Tashkent,bachelor,23
1478,Client_1478,40,male,single,Andijan,bachelor,32
1479,Client_1479,62,male,married,Namangan,high_school,15
1480,Client_1480,55,female,single,Andijan,master,7
1481,Client_1481,38,female,married,Andijan,high_school,28
1482,Client_1482,37,female,widowed,Andijan,master,22
1483,Client_1483,44,female,married,Bukhara,master,30
1484,Client_1484,23,male,married,Andijan,bachelor,13
1485,Client_1485,52,male,married,Samarkand,bachelor,29
1486,Client_1486,55,female,married,Samarkand,master,26
1487,Client_1487,58,female,single,Tashkent,high_school,15
1488,Client_1488,33,male,married,Bukhara,bachelor,5
1489,Client_1489,45,female,single,Tashkent,bachelor,32
1490,Client_1490,29,male,married,Samarkand,high_school,17
1491,Client_1491,24,female,divorced,Samarkand,master,15
1492,Client_1492,34,male,widowed,Namangan,master,11
1493,Client_1493,57,female,married,Andijan,master,19
1494,Client_1494,54,female,divorced,Samarkand,high_school,28
1495,Client_1495,31,male,married,Tashkent,high_school,29
1496,Client_1496,61,female,married,Tashkent,bachelor,25
1497,Client_1497,23,male,married,Andijan,high_school,21
1498,Client_1498,48,male,divorced,Andijan,bachelor,32
1499,Client_1499,49,male,widowed,Namangan,bachelor,28
1500,Client_1500,29,male,divorced,Bukhara,bachelor,21
1501,Client_1501,23,male,widowed,Tashkent,bachelor,12
1502,Client_1502,45,female,married,Andijan,bachelor,8
1503,Client_1503,54,female,single,Tashkent,high_school,23
1504,Client_1504,32,male,married,Andijan,high_school,14
1505,Client_1505,62,female,widowed,Samarkand,bachelor,12
1506,Client_1506,29,male,divorced,Tashkent,bachelor,26
1507,Client_1507,35,female,married,Samarkand,master,6
1508,Client_1508,60,female,divorced,Tashkent,master,7
1509,Client_1509,45,female,divorced,Bukhara,phd,13
1510,Client_1510,25,female,divorced,Namangan,high_school,11
1511,Client_1511,31,male,married,Samarkand,high_school,16
1512,Client_1512,54,male,divorced,Andijan,high_school,28
1513,Client_1513,44,female,divorced,Bukhara,bachelor,26
1514,Client_1514,35,female,married,Tashkent,bachelor,0
1515,Client_1515,58,male,divorced,Samarkand,master,33
1516,Client_1516,28,female,married,Tashkent,bachelor,3
1517,Client_1517,25,male,widowed,Tashkent,master,23
1518,Client_1518,46,male,widowed,Tashkent,master,20
1519,Client_1519,38,male,widowed,Namangan,high_school,32
1520,Client_1520,26,female,divorced,Namangan,bachelor,6
1521,Client_1521,57,male,single,Andijan,bachelor,0
1522,Client_1522,33,female,single,Samarkand,high_school,2
1523,Client_1523,48,male,divorced,Bukhara,bachelor,14
1524,Client_1524,25,female,single,Bukhara,bachelor,30
1525,Client_1525,33,female,married,Bukhara,high_school,15
1526,Client_1526,37,female,single,Tashkent,bachelor,9
1527,Client_1527,60,male,divorced,Namangan,bachelor,28
1528,Client_1528,52,male,divorced,Samarkand,high_school,5
1529,Client_1529,49,female,married,Tashkent,bachelor,28
1530,Client_1530,23,female,widowed,Namangan,high_school,16
1531,Client_1531,60,female,divorced,Namangan,bachelor,21
1532,Client_1532,54,male,married,Samarkand,high_school,23
1533,Client_1533,60,male,single,Samarkand,master,16
1534,Client_1534,47,male,single,Samarkand,bachelor,20
1535,Client_1535,33,male,married,Tashkent,high_school,10
1536,Client_1536,53,female,married,Andijan,bachelor,6
1537,Client_1537,26,female,divorced,Samarkand,bachelor,4
1538,Client_1538,44,male,single,Andijan,bachelor,20
1539,Client_1539,39,male,married,Tashkent,bachelor,17
1540,Client_1540,36,female,single,Andijan,bachelor,34
1541,Client_1541,60,male,married,Bukhara,high_school,19
1542,Client_1542,48,male,single,Andijan,high_school,14
1543,Client_1543,53,male,widowed,Samarkand,bachelor,4
1544,Client_1544,61,male,divorced,Tashkent,bachelor,12
1545,Client_1545,33,male,single,Samarkand,high_school,11
1546,Client_1546,63,male,widowed,Bukhara,master,20
1547,Client_1547,45,female,single,Samarkand,high_school,5
1548,Client_1548,62,male,single,Samarkand,master,6
1549,Client_1549,56,male,widowed,Samarkand,high_school,25
1550,Client_1550,47,female,single,Namangan,high_school,7
1551,Client_1551,58,female,single,Bukhara,master,8
1552,Client_1552,27,female,divorced,Samarkand,high_school,26
1553,Client_1553,25,male,widowed,Samarkand,master,3
1554,Client_1554,63,female,widowed,Samarkand,high_school,20
1555,Client_1555,51,male,married,Tashkent,bachelor,30
1556,Client_1556,43,male,single,Namangan,master,20
1557,Client_1557,62,male,divorced,Tashkent,high_school,24
1558,Client_1558,30,female,single,Namangan,master,14
1559,Client_1559,52,female,single,Samarkand,bachelor,34
1560,Client_1560,63,female,married,Bukhara,bachelor,27
1561,Client_1561,50,female,single,Andijan,bachelor,13
1562,Client_1562,59,female,divorced,Andijan,master,3
1563,Client_1563,51,male,divorced,Samarkand,high_school,19
1564,Client_1564,38,male,married,Tashkent,high_school,33
1565,Client_1565,56,male,single,Bukhara,master,11
1566,Client_1566,22,male,divorced,Namangan,master,32
1567,Client_1567,34,female,single,Samarkand,high_school,23
1568,Client_1568,33,female,single,Bukhara,bachelor,19
1569,Client_1569,49,male,single,Bukhara,bachelor,4
1570,Client_1570,32,female,married,Namangan,bachelor,29
1571,Client_1571,59,female,single,Bukhara,high_school,23
1572,Client_1572,22,male,divorced,Tashkent,bachelor,6
1573,Client_1573,52,male,single,Tashkent,high_school,15
1574,Client_1574,33,female,divorced,Tashkent,master,14
1575,Client_1575,47,female,single,Bukhara,master,22
1576,Client_1576,61,male,divorced,Tashkent,bachelor,11
1577,Client_1577,37,male,divorced,Namangan,high_school,28
1578,Client_1578,60,male,single,Bukhara,high_school,14
1579,Client_1579,51,female,single,Andijan,bachelor,28
1580,Client_1580,54,male,divorced,Bukhara,bachelor,20
1581,Client_1581,44,male,widowed,Namangan,high_school,14
1582,Client_1582,55,female,married,Andijan,bachelor,13
1583,Client_1583,26,female,widowed,Bukhara,high_school,15
1584,Client_1584,39,female,widowed,Tashkent,high_school,14
1585,Client_1585,50,female,single,Samarkand,high_school,3
1586,Client_1586,27,female,married,Samarkand,high_school,26
1587,Client_1587,30,male,widowed,Tashkent,high_school,22
1588,Client_1588,61,male,single,Samarkand,bachelor,28
1589,Client_1589,52,female,widowed,Samarkand,master,8
1590,Client_1590,54,female,widowed,Tashkent,master,6
1591,Client_1591,48,female,single,Tashkent,high_school,3
1592,Client_1592,35,female,single,Bukhara,high_school,4
1593,Client_1593,50,female,single,Bukhara,high_school,4
